ADM1_EN,ADM2_EN,Shape_Area,Year,Month,Date,Mean_NDVI
Nakuru,Njoro,0.0635733556162,2004.0,1.0,2004-01,0.6144333083491386
Nakuru,Rongai,0.0829837631317,2004.0,1.0,2004-01,0.48615802101595007
Nakuru,Subukia,0.0369041401168,2004.0,1.0,2004-01,0.5491883933428908
Nandi,Aldai,0.0379999869223,2004.0,1.0,2004-01,0.7019807403277945
Nandi,Chesumei,0.0394901731036,2004.0,1.0,2004-01,0.6120140995644645
Nandi,Emgwen,0.0294820089001,2004.0,1.0,2004-01,0.6462265248679022
Nandi,Mosop,0.0474703361457,2004.0,1.0,2004-01,0.5290979103159192
Nandi,Nandi Hills,0.0319342494591,2004.0,1.0,2004-01,0.6831215298828744
Nandi,Tinderet,0.0440073308388,2004.0,1.0,2004-01,0.6407956872882211
Narok,Emurua Dikirr,0.026413540415,2004.0,1.0,2004-01,0.5569936227718448
Narok,Kilgoris,0.206303007368,2004.0,1.0,2004-01,0.6484452137868226
Narok,Narok East,0.166314425045,2004.0,1.0,2004-01,0.4083916757913693
Narok,Narok North,0.221276913379,2004.0,1.0,2004-01,0.6282692335247654
Narok,Narok South,0.392638329973,2004.0,1.0,2004-01,0.46932529322351085
Narok,Narok West,0.442618693015,2004.0,1.0,2004-01,0.4335190203345165
Nyamira,Borabu,0.0238283075661,2004.0,1.0,2004-01,0.6929920285150983
Nyamira,Kitutu Masaba,0.020612298993,2004.0,1.0,2004-01,0.6993685979328241
Nyamira,North Mugirango,0.0138397791991,2004.0,1.0,2004-01,0.6633983394435748
Nyamira,West Mugirango,0.0146096607546,2004.0,1.0,2004-01,0.6925646632646302
Nyandarua,Kinangop,0.0437826919652,2004.0,1.0,2004-01,0.6311454975472535
Nyandarua,Kipipiri,0.0764642205834,2004.0,1.0,2004-01,0.6432296939596972
Nyandarua,Ndaragwa,0.0710117247628,2004.0,1.0,2004-01,0.6089207200953749
Nyandarua,Ol Jorok,0.0508066707012,2004.0,1.0,2004-01,0.6148915397393971
Nyandarua,Ol Kalou,0.0233326435361,2004.0,1.0,2004-01,0.5713615333814305
Nyeri,Kieni,0.147380268047,2004.0,1.0,2004-01,0.6711996157516729
Nyeri,Mathira,0.0372058086936,2004.0,1.0,2004-01,0.7523867054716732
Nyeri,Mukurweni,0.0144907557493,2004.0,1.0,2004-01,0.7158140815538108
Nyeri,Nyeri Town,0.0137458822914,2004.0,1.0,2004-01,0.7266691870956414
Nyeri,Othaya,0.0289595860262,2004.0,1.0,2004-01,0.7597843425509242
Nyeri,Tetu,0.0291268714113,2004.0,1.0,2004-01,0.7541534560035125
Samburu,Samburu East,0.817361162832,2004.0,1.0,2004-01,0.3950679183315159
Samburu,Samburu North,0.689287750457,2004.0,1.0,2004-01,0.3502991476216066
Samburu,Samburu West,0.201165185683,2004.0,1.0,2004-01,0.45899018965010957
Siaya,Alego Usonga,0.0493573143102,2004.0,1.0,2004-01,0.5940738136047289
Siaya,Bondo,0.10646806667,2004.0,1.0,2004-01,0.2832254784496192
Siaya,Gem,0.0327381733642,2004.0,1.0,2004-01,0.6261134695939188
Siaya,Rarieda,0.0551764165777,2004.0,1.0,2004-01,0.36591239313307533
Siaya,Ugenya,0.0260833730466,2004.0,1.0,2004-01,0.6535193266423492
Siaya,Ugunja,0.0161814547092,2004.0,1.0,2004-01,0.6046598958849044
Taita Taveta,Mwatate,0.300540696901,2004.0,1.0,2004-01,0.3876960116753414
Taita Taveta,Taveta,0.326123468336,2004.0,1.0,2004-01,0.3473645952938969
Taita Taveta,Voi,0.698290911865,2004.0,1.0,2004-01,0.37531948609937527
Taita Taveta,Wundanyi,0.0692429306775,2004.0,1.0,2004-01,0.5364652543829951
Tana River,Bura,1.10515698928,2004.0,1.0,2004-01,0.38462681739981186
Tana River,Galole,0.787267473307,2004.0,1.0,2004-01,0.3509413087521332
Tana River,Garsen,1.29298088148,2004.0,1.0,2004-01,0.36414389758407173
Tharaka-Nithi,Maara,0.0410170351375,2004.0,1.0,2004-01,0.751298705860963
Tharaka-Nithi,Nithi,0.0485958469626,2004.0,1.0,2004-01,0.7356872071772491
Tharaka-Nithi,Tharaka,0.120070332134,2004.0,1.0,2004-01,0.676866517227105
Trans Nzoia,Cherangany,0.0509903433963,2004.0,1.0,2004-01,0.48472157363576435
Trans Nzoia,Endebess,0.0543532535034,2004.0,1.0,2004-01,0.547185794498843
Trans Nzoia,Kiminini,0.0299515775334,2004.0,1.0,2004-01,0.463700010137293
Trans Nzoia,Kwanza,0.0377686454856,2004.0,1.0,2004-01,0.4198403345320927
Trans Nzoia,Saboti,0.0288292576977,2004.0,1.0,2004-01,0.4885074350633548
Turkana,Loima,0.792863767753,2004.0,1.0,2004-01,0.20921858097161242
Turkana,Turkana Central,0.538281501213,2004.0,1.0,2004-01,0.12652290364679514
Turkana,Turkana East,0.909087463502,2004.0,1.0,2004-01,0.17890731115117275
Turkana,Turkana North,1.66897152383,2004.0,1.0,2004-01,0.20857046261083256
Turkana,Turkana South,0.603285539944,2004.0,1.0,2004-01,0.16822396914718307
Turkana,Turkana West,1.19593592043,2004.0,1.0,2004-01,0.23128611488096978
Uasin Gishu,Ainabkoi,0.0408293109314,2004.0,1.0,2004-01,0.4975404924690022
Uasin Gishu,Kapseret,0.0290169290496,2004.0,1.0,2004-01,0.46721184050334325
Uasin Gishu,Kesses,0.0544939213182,2004.0,1.0,2004-01,0.5564618620796555
Uasin Gishu,Moiben,0.0630356253259,2004.0,1.0,2004-01,0.3599603183035526
Uasin Gishu,Soy,0.0532539115243,2004.0,1.0,2004-01,0.37697622127061187
Uasin Gishu,Turbo,0.0353463709176,2004.0,1.0,2004-01,0.408433981018014
Vihiga,Emuhaya,0.00724525359689,2004.0,1.0,2004-01,0.6289313758870276
Vihiga,Hamisi,0.015164007811,2004.0,1.0,2004-01,0.6772332998284527
Vihiga,Luanda,0.0067931587422,2004.0,1.0,2004-01,0.5861950996264184
Vihiga,Sabatia,0.0090575206292,2004.0,1.0,2004-01,0.6295619961174297
Vihiga,Vihiga,0.00727308349541,2004.0,1.0,2004-01,0.6127419945711159
Wajir,Eldas,0.385451758737,2004.0,1.0,2004-01,0.24319686421467246
Wajir,Tarbaj,0.613422589974,2004.0,1.0,2004-01,0.2804642476200239
Wajir,Wajir East,0.347873727158,2004.0,1.0,2004-01,0.34607588851635473
Wajir,Wajir North,0.845902712978,2004.0,1.0,2004-01,0.31294117338841165
Wajir,Wajir South,1.75352224388,2004.0,1.0,2004-01,0.3258988567839798
Wajir,Wajir West,0.660316465534,2004.0,1.0,2004-01,0.22057508671327558
West Pokot,Kacheliba,0.334187418837,2004.0,1.0,2004-01,0.37574701477045214
West Pokot,Kapenguria,0.144343169265,2004.0,1.0,2004-01,0.36061815797627444
West Pokot,Pokot South,0.103020457148,2004.0,1.0,2004-01,0.496901151706858
West Pokot,Sigor,0.174792657222,2004.0,1.0,2004-01,0.42329005106362244
Baringo,Baringo Central,0.0537580755686,2004.0,2.0,2004-02,0.5281979683803902
Baringo,Baringo North,0.132740713223,2004.0,2.0,2004-02,0.4147796227995408
Baringo,Baringo South,0.148415380937,2004.0,2.0,2004-02,0.36252084507404436
Baringo,Eldama Ravine,0.0757732853086,2004.0,2.0,2004-02,0.6306396339427585
Baringo,Mogotio,0.11274518487,2004.0,2.0,2004-02,0.4008366187490852
Baringo,Tiaty,0.361299620086,2004.0,2.0,2004-02,0.3068670674280252
Bomet,Bomet Central,0.0218514754117,2004.0,2.0,2004-02,0.6698396703525495
Bomet,Bomet East,0.0248468523234,2004.0,2.0,2004-02,0.5872192843125149
Bomet,Chepalungu,0.0435947277517,2004.0,2.0,2004-02,0.5577138393529611
Bomet,Konoin,0.0691694313946,2004.0,2.0,2004-02,0.7909825938921351
Bomet,Sotik,0.0386364594921,2004.0,2.0,2004-02,0.6711533729744277
Bungoma,Bumula,0.0280565255558,2004.0,2.0,2004-02,0.5316178429539454
Bungoma,Kabuchai,0.0189909114449,2004.0,2.0,2004-02,0.45490063164571604
Bungoma,Kanduyi,0.0259316067441,2004.0,2.0,2004-02,0.5061910633239108
Bungoma,Kimilili,0.0144143199544,2004.0,2.0,2004-02,0.5101620689158295
Bungoma,Mt. Elgon,0.0775868756161,2004.0,2.0,2004-02,0.5813916708349139
Bungoma,Sirisia,0.0170736171425,2004.0,2.0,2004-02,0.43253009294285405
Bungoma,Tongaren,0.0305038007386,2004.0,2.0,2004-02,0.43153992335326186
Bungoma,Webuye East,0.013320761306,2004.0,2.0,2004-02,0.4522564221266567
Bungoma,Webuye West,0.0191796778135,2004.0,2.0,2004-02,0.4895892431669783
Busia,Budalangi,0.0252364020155,2004.0,2.0,2004-02,0.2960103694117535
Busia,Butula,0.0197391709166,2004.0,2.0,2004-02,0.5339109684728244
Busia,Funyula,0.0222047765064,2004.0,2.0,2004-02,0.4904234393289641
Busia,Matayos,0.0157547951116,2004.0,2.0,2004-02,0.541041528939369
Busia,Nambale,0.0188758420932,2004.0,2.0,2004-02,0.5849152864232925
Busia,Teso North,0.0206426179286,2004.0,2.0,2004-02,0.5333453399141198
Busia,Teso South,0.0247242584099,2004.0,2.0,2004-02,0.5548372298883312
Elgeyo-Marakwet,Keiyo North,0.0440240261359,2004.0,2.0,2004-02,0.5298157831868805
Elgeyo-Marakwet,Keiyo South,0.0720062256662,2004.0,2.0,2004-02,0.5867586798043549
Elgeyo-Marakwet,Marakwet East,0.0658616684111,2004.0,2.0,2004-02,0.6111705022073409
Elgeyo-Marakwet,Marakwet West,0.0625398702668,2004.0,2.0,2004-02,0.6141841485021948
Embu,Gachoka,0.107518612795,2004.0,2.0,2004-02,0.5443215816532131
Embu,Manyatta,0.0290955022547,2004.0,2.0,2004-02,0.7081406427955665
Embu,Runyenjes,0.0302085458561,2004.0,2.0,2004-02,0.7264478337268735
