County,SubCounty,panel_date,Year,Month,Population_Density_per_SqKm,Total_Population,total_abstraction_m3_per_day,wrua_count,Mean_NDVI,Rainfall_mm,Rainfall_Anomaly_mm,Rainfall_Anomaly_Percent,conflict_onset,conflict_persistence,conflict_severity_weighted
Turkana,Loima,2015-10-01,2015,10,12,107795,3419.0088,6.0,0.2004874776702272,14.970366856007386,-14.51475744121078,-18.3139256730534,False,0.3549231941032483,0.0654697762375529
Turkana,Loima,2015-11-01,2015,11,12,107795,3419.0088,6.0,0.2837843487654248,34.93360523589812,16.09849703661464,87.41182144511481,False,0.3410648737146943,0.0628880970586059
Turkana,Loima,2015-12-01,2015,12,12,107795,3419.0088,6.0,0.3108367846798592,16.12422291820304,3.1010479413381806,25.770152711564894,False,0.3281699076848309,0.0604885999350127
Turkana,Loima,2016-01-01,2016,1,12,107795,3419.0088,6.0,0.2561041775774644,2.670324554571004,-1.0523339021555604,-31.748677832917416,True,1.3153578825308914,3.975105202716325
Turkana,Loima,2016-02-01,2016,2,12,107795,3419.0088,6.0,0.2082736920195814,3.694625354724031,-5.474697927238811,-64.56741333926746,False,1.2640362942329626,3.820014996699247
Turkana,Loima,2016-03-01,2016,3,12,107795,3419.0088,6.0,0.2441649685033858,26.811360635333145,-12.442891535287712,-32.56821113166434,False,1.2178407131193771,3.680414476540183
Turkana,Loima,2016-04-01,2016,4,12,107795,3419.0088,6.0,0.2580448148988474,104.00992263867894,39.993930251359146,59.65422755250107,False,1.1703251401144557,3.536824304851668
Turkana,Loima,2016-05-01,2016,5,12,107795,3419.0088,6.0,0.3409907535238874,42.96792127267052,-10.733841861767466,-16.7446427127803,False,1.1261087075873777,3.4032033836721167
Turkana,Loima,2016-06-01,2016,6,12,107795,3419.0088,6.0,0.2999727631529223,34.13003218137206,6.018443926275073,33.66836005875511,False,1.0821731131210337,3.270430577961952
Turkana,Loima,2016-07-01,2016,7,12,107795,3419.0088,6.0,0.2863854389812114,16.81637474907376,-14.971366108411178,-53.5443984608541,False,1.0412879902392005,3.146875767600752
Turkana,Loima,2016-08-01,2016,8,12,107795,3419.0088,6.0,0.2577331696621187,7.821428709572001,-17.12492369637733,-76.03543302752743,True,1.0006624541979765,3.024104977852067
Turkana,Loima,2016-09-01,2016,9,12,107795,3419.0088,6.0,0.2290092436534352,2.3612986891261016,-8.130415404975176,-93.12177250914888,True,1.9488682054134177,3.9907251771509022
Turkana,Loima,2016-10-01,2016,10,12,107795,3419.0088,6.0,0.2095688263088002,7.319137562459849,-22.16598673475833,-87.37260030098112,False,2.853659153862797,5.5930479826176125
Turkana,Loima,2016-11-01,2016,11,12,107795,3419.0088,6.0,0.2073305474933867,6.465449572103814,-12.369658627179678,-65.81713355585957,False,2.742333444212932,5.374853697574334
